tag,step,value,wall_time
Loss/Discriminator,8507,1.1181347370147705,1776604916.4666824
Loss/Discriminator,8543,1.2080836296081543,1776604929.0115876
Loss/Discriminator,8548,1.5874180793762207,1776604930.7448006
Loss/Discriminator,8573,1.1698814630508423,1776604939.6159613
Loss/Discriminator,8611,1.1899654865264893,1776604952.8205087
Loss/Discriminator,8614,1.190166711807251,1776604953.8679206
Loss/Discriminator,8621,1.2106224298477173,1776604956.3087358
Loss/Discriminator,8624,1.1486659049987793,1776604957.3735237
Loss/Discriminator,8635,1.12657630443573,1776604961.2760174
Loss/Discriminator,8646,1.1099458932876587,1776604965.1820173
Loss/Discriminator,8665,1.3468352556228638,1776604971.9771073
Loss/Discriminator,8690,1.1308766603469849,1776604980.823744
Loss/Discriminator,8707,1.2233754396438599,1776604986.828978
Loss/Discriminator,8763,1.2586984634399414,1776605006.6055439
Loss/Discriminator,8775,1.2223566770553589,1776605010.8401556
Loss/Discriminator,8780,1.1907094717025757,1776605012.594528
Loss/Discriminator,8818,1.14945650100708,1776605026.037876
Loss/Discriminator,8828,1.1739630699157715,1776605029.4969103
Loss/Discriminator,8857,1.193326473236084,1776605039.9656885
Loss/Discriminator,8884,1.1049866676330566,1776605049.629425
Loss/Discriminator,8901,1.1364318132400513,1776605055.7045798
Loss/Discriminator,8914,1.162125587463379,1776605060.2201986
Loss/Discriminator,8934,1.1185916662216187,1776605067.2905068
Loss/Discriminator,8938,1.2506804466247559,1776605068.6968246
Loss/Discriminator,8952,1.3255221843719482,1776605073.6312537
Loss/Discriminator,8982,1.2590007781982422,1776605084.1725974
Loss/Discriminator,9002,1.3283790349960327,1776605091.2559664
Loss/Discriminator,9025,1.2307239770889282,1776605099.463175
Loss/Discriminator,9033,1.154672622680664,1776605102.2880216
Loss/Discriminator,9060,1.1623921394348145,1776605111.6175396
Loss/Discriminator,9084,1.2214866876602173,1776605120.0580196
Loss/Discriminator,9090,1.2960693836212158,1776605122.1643922
Loss/Discriminator,9096,1.1714529991149902,1776605124.3350716
Loss/Discriminator,9145,1.1711199283599854,1776605141.3748426
Loss/Discriminator,9243,1.183251142501831,1776605175.6025462
Loss/Discriminator,9246,1.1977391242980957,1776605176.6496296
Loss/Discriminator,9269,1.1943678855895996,1776605184.5395167
Loss/Discriminator,9294,1.1670030355453491,1776605193.2266662
Loss/Discriminator,9314,1.168924331665039,1776605200.3042645
Loss/Discriminator,9329,1.2183802127838135,1776605205.726392
Loss/Discriminator,9414,1.2484854459762573,1776605235.9453056
Loss/Discriminator,9428,1.1969215869903564,1776605240.9391215
Loss/Discriminator,9445,1.4143435955047607,1776605247.0062156
Loss/Discriminator,9514,1.2545459270477295,1776605271.2301583
Loss/Discriminator,9523,1.1513066291809082,1776605274.4732964
Loss/Discriminator,9563,2.008463144302368,1776605288.6688368
Loss/Discriminator,9573,1.198642611503601,1776605292.3647861
Loss/Discriminator,9584,1.2530044317245483,1776605296.3248856
Loss/Discriminator,9615,1.259595274925232,1776605307.2629235
Loss/Discriminator,9619,1.1517343521118164,1776605308.7071085
Loss/Discriminator,9648,1.1607251167297363,1776605319.1624587
Loss/Discriminator,9680,1.2225093841552734,1776605330.4486313
Loss/Discriminator,9682,1.1233024597167969,1776605331.1565695
Loss/Discriminator,9698,1.1520310640335083,1776605336.838189
Loss/Discriminator,9709,1.1589512825012207,1776605340.8416
Loss/Discriminator,9767,1.226377248764038,1776605361.3548732
Loss/Discriminator,9772,1.0976901054382324,1776605363.062802
Loss/Discriminator,9810,1.12125563621521,1776605377.167686
Loss/Discriminator,9811,1.1244959831237793,1776605377.542311
Loss/Discriminator,9826,1.172741174697876,1776605383.0564554
Loss/Discriminator,9830,1.1460285186767578,1776605384.4377446
Loss/Discriminator,9831,1.1516225337982178,1776605384.785741
Loss/Discriminator,9832,1.1787189245224,1776605385.1468003
Loss/Discriminator,9855,1.3099243640899658,1776605393.3130484
Loss/Discriminator,9878,1.2047452926635742,1776605401.6152463
Loss/Discriminator,9893,1.1056591272354126,1776605407.0332763
Loss/Discriminator,9959,1.2481656074523926,1776605430.1823766
Loss/Discriminator,9960,1.3129875659942627,1776605430.5472627
Loss/Discriminator,9963,1.1604280471801758,1776605431.5800073
Loss/Discriminator,9968,1.243046522140503,1776605433.3349552
Loss/Discriminator,9989,1.2254102230072021,1776605440.9506474
Loss/Discriminator,10006,1.7937617301940918,1776605447.0279813
Loss/Discriminator,10019,1.1399202346801758,1776605451.5414326
Loss/Discriminator,10025,1.173842191696167,1776605453.6342251
Loss/Discriminator,10056,1.1571844816207886,1776605464.5571742
Loss/Discriminator,10066,1.1558443307876587,1776605468.1081808
Loss/Discriminator,10091,1.1397714614868164,1776605477.0044847
Loss/Discriminator,10135,1.1218913793563843,1776605492.552909
Loss/Discriminator,10156,1.1343908309936523,1776605499.912842
Loss/Discriminator,10164,1.1258578300476074,1776605502.742777
Loss/Discriminator,10189,1.1027342081069946,1776605511.5731163
Loss/Discriminator,10191,1.2273826599121094,1776605512.272949
Loss/Discriminator,10208,1.198920488357544,1776605518.3006577
Loss/Discriminator,10235,1.1293827295303345,1776605528.0237422
Loss/Discriminator,10244,1.1956467628479004,1776605531.098821
Loss/Discriminator,10259,1.2345099449157715,1776605536.4142895
Loss/Discriminator,10305,1.1858775615692139,1776605552.273975
Loss/Discriminator,10310,1.2088662385940552,1776605554.0354245
Loss/Discriminator,10322,1.0975233316421509,1776605558.2621543
Loss/Discriminator,10359,1.243001937866211,1776605571.0381002
Loss/Discriminator,10390,1.1385321617126465,1776605581.7956507
Loss/Discriminator,10397,1.1835463047027588,1776605584.2724338
Loss/Discriminator,10404,1.1228570938110352,1776605586.6751966
Loss/Discriminator,10412,1.480709433555603,1776605589.4481876
Loss/Discriminator,10428,1.2541086673736572,1776605595.0007188
Loss/Discriminator,10490,1.139979600906372,1776605616.7489583
Loss/Discriminator,10507,1.1616871356964111,1776605622.71639
Loss/Discriminator,10537,1.1741312742233276,1776605633.291696
Loss/Discriminator,10544,1.1240663528442383,1776605635.8123982
Loss/Discriminator,10548,1.0870490074157715,1776605637.1776536
Loss/Discriminator,10589,1.3278770446777344,1776605651.5527184
Loss/Discriminator,10605,1.0970847606658936,1776605657.1053035
Loss/Discriminator,10618,1.142408847808838,1776605661.5600233
Loss/Discriminator,10620,1.1083385944366455,1776605662.252468
Loss/Discriminator,10636,1.419126272201538,1776605667.7936282
Loss/Discriminator,10657,1.123711347579956,1776605675.208052
Loss/Discriminator,10659,1.2915555238723755,1776605675.9043734
Loss/Discriminator,10663,1.1600428819656372,1776605677.2951458
Loss/Discriminator,10664,1.1394950151443481,1776605677.6288369
Loss/Discriminator,10704,1.1142358779907227,1776605691.5036283
Loss/Discriminator,10728,1.1571717262268066,1776605699.7617786
Loss/Discriminator,10746,1.2681488990783691,1776605706.0397556
Loss/Discriminator,10770,1.1881389617919922,1776605714.3245568
Loss/Discriminator,10773,1.2348263263702393,1776605715.3531005
Loss/Discriminator,10785,1.1353124380111694,1776605719.549388
Loss/Discriminator,10820,1.1852009296417236,1776605731.7649841
Loss/Discriminator,10832,1.1343485116958618,1776605735.9559398
Loss/Discriminator,10833,1.1845592260360718,1776605736.301442
Loss/Discriminator,10865,1.1215591430664062,1776605747.4349225
Loss/Discriminator,10876,1.15847909450531,1776605751.3449395
Loss/Discriminator,10898,1.1527369022369385,1776605758.9889193
Loss/Discriminator,10915,1.0819778442382812,1776605764.8041918
Loss/Discriminator,10942,1.1304209232330322,1776605774.1334574
Loss/Discriminator,10943,1.2511224746704102,1776605774.4749086
Loss/Discriminator,11019,1.282710313796997,1776605800.8233674
Loss/Discriminator,11020,1.133255958557129,1776605801.1662784
Loss/Discriminator,11022,1.1507911682128906,1776605801.8393078
Loss/Discriminator,11029,1.1399914026260376,1776605804.364104
Loss/Discriminator,11035,1.3053395748138428,1776605806.4407551
Loss/Discriminator,11043,1.2020292282104492,1776605809.2476938
Loss/Discriminator,11052,1.112550139427185,1776605812.3558702
Loss/Discriminator,11101,1.1686105728149414,1776605829.4371634
Loss/Discriminator,11112,1.1161079406738281,1776605833.2811272
Loss/Discriminator,11132,1.1249985694885254,1776605840.1914737
Loss/Discriminator,11142,1.342854619026184,1776605843.6627903
Loss/Discriminator,11143,1.1806868314743042,1776605844.015723
Loss/Discriminator,11149,1.1542333364486694,1776605846.0996828
Loss/Discriminator,11193,1.0930956602096558,1776605861.3405154
Loss/Discriminator,11197,1.138062834739685,1776605862.785572
Loss/Discriminator,11209,1.1241202354431152,1776605866.928471
Loss/Discriminator,11214,1.115675926208496,1776605868.6519403
Loss/Discriminator,11216,1.1283390522003174,1776605869.3240824
Loss/Discriminator,11229,1.4221091270446777,1776605873.8627203
Loss/Discriminator,11242,1.6507105827331543,1776605878.3191674
Loss/Discriminator,11297,1.1134579181671143,1776605897.4057436
Loss/Discriminator,11311,1.3491432666778564,1776605902.2639933
Loss/Discriminator,11317,1.254601001739502,1776605904.3245742
Loss/Discriminator,11337,1.1722066402435303,1776605911.240176
Loss/Discriminator,11376,1.1130728721618652,1776605924.6757174
Loss/Discriminator,11379,1.1419575214385986,1776605925.7179859
Loss/Discriminator,11396,1.15802001953125,1776605931.5738635
Loss/Discriminator,11403,1.1710680723190308,1776605934.0423214
Loss/Discriminator,11439,1.7463045120239258,1776605946.5276544
Loss/Discriminator,11445,1.5843968391418457,1776605948.6198163
Loss/Discriminator,11457,1.224829077720642,1776605952.8313072
Loss/Discriminator,11488,1.1288021802902222,1776605963.6343496
Loss/Discriminator,11514,1.2358375787734985,1776605972.6341138
Loss/Discriminator,11534,1.2032936811447144,1776605979.601466
Loss/Discriminator,11540,1.1161699295043945,1776605981.7599254
Loss/Discriminator,11550,1.222031593322754,1776605985.2006457
Loss/Discriminator,11551,1.166164755821228,1776605985.5415285
Loss/Discriminator,11560,1.1754581928253174,1776605988.6976573
Loss/Discriminator,11587,1.119070291519165,1776605998.163189
Loss/Discriminator,11603,1.1426161527633667,1776606003.7324724
Loss/Discriminator,11648,1.219503402709961,1776606019.3542302
Loss/Discriminator,11654,1.2331342697143555,1776606021.5009263
Loss/Discriminator,11717,1.14176344871521,1776606043.3246636
Loss/Discriminator,11739,1.2175017595291138,1776606051.0625641
Loss/Discriminator,11741,1.3276731967926025,1776606051.7512248
Loss/Discriminator,11746,1.2469333410263062,1776606053.4760182
Loss/Discriminator,11754,1.250582218170166,1776606056.2398298
Loss/Discriminator,11763,1.2175953388214111,1776606059.3904302
Loss/Discriminator,11804,1.379618763923645,1776606073.6887236
Loss/Discriminator,11820,1.169675350189209,1776606079.45712
Loss/Discriminator,11874,1.1737620830535889,1776606098.228087
Loss/Discriminator,11903,1.203457236289978,1776606108.3391032
Loss/Discriminator,11909,1.148674488067627,1776606110.4063442
Loss/Discriminator,11918,1.0942271947860718,1776606113.5883431
Loss/Discriminator,11925,1.3128142356872559,1776606116.049247
Loss/Discriminator,11953,1.14632248878479,1776606125.807061
Loss/Discriminator,11969,1.1264493465423584,1776606131.3449373
Loss/Discriminator,11997,1.1211442947387695,1776606141.131121
Loss/Discriminator,12000,1.242065191268921,1776606142.15887
Loss/Discriminator,12001,1.2506784200668335,1776606142.510507
Loss/Discriminator,12019,1.227468490600586,1776606148.7384524
Loss/Discriminator,12028,1.1675522327423096,1776606151.853267
Loss/Discriminator,12060,1.118699312210083,1776606163.0293684
Loss/Discriminator,12061,1.1215786933898926,1776606163.355995
Loss/Discriminator,12067,1.1602680683135986,1776606165.446704
Loss/Discriminator,12069,1.1732139587402344,1776606166.1315184
Loss/Discriminator,12073,1.3640437126159668,1776606167.5101585
Loss/Discriminator,12105,1.2159079313278198,1776606178.5446472
Loss/Discriminator,12111,1.1914031505584717,1776606180.6484277
Loss/Discriminator,12155,1.1449092626571655,1776606196.0454428
Loss/Discriminator,12173,1.1429109573364258,1776606202.3674629
Loss/Discriminator,12190,1.4330224990844727,1776606208.3035882
Loss/Discriminator,12220,1.1694438457489014,1776606218.88075
Loss/Discriminator,12225,1.2221542596817017,1776606220.57493
Loss/Discriminator,12230,1.27705979347229,1776606222.318945
Loss/Discriminator,12251,1.1672481298446655,1776606229.7092187
Loss/Discriminator,12263,1.1353501081466675,1776606233.9748755
Loss/Discriminator,12274,1.1224260330200195,1776606237.919768
Loss/Discriminator,12323,1.1571451425552368,1776606255.692024
Loss/Discriminator,12337,1.1571662425994873,1776606260.814859
Loss/Discriminator,12344,1.280869722366333,1776606263.4206414
Loss/Discriminator,12353,1.1689435243606567,1776606266.7220209
Loss/Discriminator,12360,1.2824981212615967,1776606269.2060037
Loss/Discriminator,12377,1.1266534328460693,1776606275.2612696
Loss/Discriminator,12397,1.292630672454834,1776606282.3672776
Loss/Discriminator,12411,1.1200170516967773,1776606287.3287406
Loss/Discriminator,12442,1.143932819366455,1776606298.1940455
Loss/Discriminator,12480,1.1622314453125,1776606311.6579225
Loss/Discriminator,12486,1.2088289260864258,1776606313.7602866
Loss/Discriminator,12498,1.2338470220565796,1776606318.0079215
Loss/Discriminator,12503,1.2780348062515259,1776606319.7675135
Loss/Discriminator,12506,1.1269311904907227,1776606320.8373222
Loss/Discriminator,12518,1.1607705354690552,1776606325.0758772
Loss/Discriminator,12553,1.2320096492767334,1776606337.7058604
Loss/Discriminator,12556,1.1559200286865234,1776606338.7795541
Loss/Discriminator,12572,1.2176350355148315,1776606344.651728
Loss/Discriminator,12594,1.1779448986053467,1776606352.7998347
Loss/Discriminator,12640,1.3615987300872803,1776606369.7607276
Loss/Discriminator,12641,1.4035613536834717,1776606370.1394913
Loss/Discriminator,12656,1.163014531135559,1776606375.5207381
Loss/Discriminator,12658,1.2068426609039307,1776606376.2461748
Loss/Discriminator,12712,1.2976658344268799,1776606395.7625513
Loss/Discriminator,12722,1.1803793907165527,1776606399.29032
Loss/Discriminator,12732,1.1561983823776245,1776606402.8396559
Loss/Discriminator,12738,1.2652088403701782,1776606405.026237
Loss/Discriminator,12739,1.468995213508606,1776606405.385929
Loss/Discriminator,12742,1.197650671005249,1776606406.420943
Loss/Discriminator,12780,1.1770716905593872,1776606419.8843536
Loss/Discriminator,12782,1.1770282983779907,1776606420.5950363
Loss/Discriminator,12842,1.133918046951294,1776606441.8181055
Loss/Discriminator,12859,1.1100083589553833,1776606447.8304408
Loss/Discriminator,12903,1.1238069534301758,1776606463.577587
Loss/Discriminator,12909,1.118956446647644,1776606465.718668
Loss/Discriminator,12915,1.1010594367980957,1776606467.8602936
Loss/Discriminator,12917,1.1846386194229126,1776606468.578666
Loss/Discriminator,12934,1.1616086959838867,1776606474.5683892
Loss/Discriminator,12959,1.2219774723052979,1776606483.4266713
Loss/Discriminator,12970,1.1272854804992676,1776606487.3083305
Loss/Discriminator,13019,1.265458583831787,1776606504.7298484
Loss/Discriminator,13035,1.2423560619354248,1776606510.4568372
Loss/Discriminator,13074,1.2624826431274414,1776606524.5454302
Loss/Discriminator,13081,1.156643033027649,1776606527.053183
Loss/Discriminator,13124,1.1341791152954102,1776606542.3511848
Loss/Discriminator,13160,1.2039988040924072,1776606555.271623
Loss/Discriminator,13186,1.1406245231628418,1776606564.4971461
Loss/Discriminator,13189,1.1688926219940186,1776606565.5539615
Loss/Discriminator,13202,1.1825871467590332,1776606570.1864586
Loss/Discriminator,13220,1.1831028461456299,1776606576.63345
Loss/Discriminator,13252,1.153353214263916,1776606587.9689238
Loss/Discriminator,13257,1.1677944660186768,1776606589.7382684
Loss/Discriminator,13278,1.1616535186767578,1776606597.0894945
Loss/Discriminator,13285,1.1250602006912231,1776606599.60209
Loss/Discriminator,13286,1.2852050065994263,1776606599.9675143
Loss/Discriminator,13288,1.3171052932739258,1776606600.6745548
Loss/Discriminator,13297,1.1858243942260742,1776606603.8581038
Loss/Discriminator,13308,1.1580228805541992,1776606607.7812982
Loss/Discriminator,13341,1.1241154670715332,1776606619.6773381
Loss/Discriminator,13360,1.2263314723968506,1776606626.6664786
Loss/Discriminator,13412,1.2143232822418213,1776606645.1528945
Loss/Discriminator,13415,1.2061378955841064,1776606646.2343075
Loss/Discriminator,13433,1.1802318096160889,1776606652.6567545
Loss/Discriminator,13438,1.135034441947937,1776606654.3907068
Loss/Discriminator,13442,1.1126601696014404,1776606655.8130097
Loss/Discriminator,13460,1.1147481203079224,1776606662.2463593
Loss/Discriminator,13481,1.1936304569244385,1776606669.7059085
Loss/Discriminator,13542,1.3398271799087524,1776606691.2678695
Loss/Discriminator,13573,1.1899738311767578,1776606702.3648038
